CODICE AMMINISTRATIVO;SEZIONE;IDENTIFICATIVO SOGGETTO;TIPO SOGGETTO;IDENTIFICATIVO IMMOBILE;TIPO IMMOBILE;COMUNE CATASTALE;TIPO PARTICELLA;IDENTIFICATIVO PARTICELLA;PORZIONE MATERIALE;LINGUA;TESTO NON CODIFICATO;CODICE DIRITTO;TITOLO NON CODIFICATO ITA;TITOLO NON CODIFICATO TED;QUOTA NUMERATORE;QUOTA DENOMINATORE;REGIME;SOGGETTO DI RIFERIMENTO;DATA DI VALIDITA;TIPO NOTA;NUMERO NOTA;PROGRESSIVO NOTA;ANNO NOTA;DATA DI REGISTRAZIONE IN ATTI;PARTITA;DATA DI VALIDITA;TIPO NOTA;NUMERO NOTA;PROGRESSIVO NOTA;ANNO NOTA;DATA DI REGISTRAZIONE IN ATTI;IDENTIFICATIVO MUTAZIONE INIZIALE;IDENTIFICATIVO MUTAZIONE FINALE;IDENTIFICATIVO TITOLARITA
L322;;11690235;P;743877;F;404;1;981; ;;;2;;;1;2;C;10685357;14032013;G;1509;0;2013;22032013;;;;;;;;13583816;;11461752
L322;;11693914;P;627644;F;404;1;724; ;;;2;;;1;3; ;;7092012;G;4332;0;2012;3042013;;;;;;;;13557379;;11460909
L322;;11693969;P;992626;F;404;1;254/3; ;;;2;;;15;2100; ;;20032013;G;1631;0;2013;4042013;;;;;;;;13584698;;11458762
L322;;11693970;P;992626;F;404;1;254/3; ;;;2;;;15;2100; ;;20032013;G;1631;0;2013;4042013;;;;;;;;13584698;;11458763
L322;;11694006;P;627271;F;404;1;531; ;;;2;;;1;2; ;;17042014;G;1903;0;2014;12052014;;;;;;;;13636142;;11459988
L322;;11697360;P;627727;F;404;1;804; ;;;2;;;1;2;C;11731989;26072013;G;3922;0;2013;22112013;;;;;;;;13601798;;11461120
L322;;11697360;P;1021421;F;404;1;804; ;;;2;;;1;2;C;11731989;26072013;G;3922;0;2013;22112013;;;;;;;;13601798;;11461122
L322;;11697360;P;1021422;F;404;1;804; ;;;2;;;1;2;C;11731989;26072013;G;3922;0;2013;22112013;;;;;;;;13601798;;11461124
L322;;11697360;P;1021423;F;404;1;804; ;;;2;;;1;2;C;11731989;26072013;G;3922;0;2013;22112013;;;;;;;;13601798;;11461125
L322;;11697360;P;627726;F;404;1;804; ;;;2;;;1;2;C;11731989;26072013;G;3922;0;2013;22112013;;;;;;;;13601798;;11461118
L322;;11697904;P;627558;F;404;1;668;4;;;1;;;0;0; ;;18042013;G;2123;0;2013;23042013;;;;;;;;13588638;;11460771
L322;;11698693;P;627605;F;404;1;696; ;;;1;;;0;0; ;;24042013;G;2255;0;2013;30042013;;;;;;;;13589490;;11460838
L322;;11698693;P;627606;F;404;1;696; ;;;1;;;0;0; ;;24042013;G;2255;0;2013;30042013;;;;;;;;13589490;;11460839
L322;;11698693;P;627604;F;404;1;696; ;;;1;;;0;0; ;;24042013;G;2255;0;2013;30042013;;;;;;;;13589490;;11460837
L322;;11698706;P;627698;F;404;1;777;2;;;1;;;0;0; ;;24042013;G;2255;0;2013;30042013;;;;;;;;13589490;;11461047
L322;;11701469;P;627663;F;404;1;743; ;;;2;;;3;36; ;;13052013;G;2559;0;2013;20052013;;;;;;;;13591579;;11460974
L322;;11701871;P;627229;F;404;1;502; ;;;1;;;0;0; ;;19042016;G;1963;0;2016;10052016;;;;;;;;13733139;;11459839
L322;;11701871;P;626866;F;404;1;87;1;;;1;;;0;0; ;;19042016;G;1963;0;2016;10052016;;;;;;;;13733139;;11457994
L322;;11701871;P;626867;F;404;1;87;1;;;1;;;0;0; ;;19042016;G;1963;0;2016;10052016;;;;;;;;13733139;;11457996
L322;;11702395;P;772475;F;404;1;993; ;;;2;;;1;3; ;;8012014;G;63;0;2014;4032014;;;;;;;;13622568;;11461769
L322;;11702395;P;772477;F;404;1;994; ;;;2;;;1;3; ;;8012014;G;63;0;2014;4032014;;;;;;;;13622568;;11461771
L322;;11702395;P;772477;F;404;1;994; ;;;2;;;1;6; ;;28012016;G;411;0;2016;10022016;;;;;;;;13721960;;11461786
L322;;11702395;P;772475;F;404;1;993; ;;;2;;;1;6; ;;28012016;G;411;0;2016;10022016;;;;;;;;13721960;;11461784
L322;;11702396;P;772475;F;404;1;993; ;;;2;;;1;3; ;;8012014;G;63;0;2014;4032014;;;;;;;;13622568;;11461770
L322;;11702396;P;772477;F;404;1;994; ;;;2;;;1;3; ;;8012014;G;63;0;2014;4032014;;;;;;;;13622568;;11461772
L322;;11702396;P;772477;F;404;1;994; ;;;2;;;1;6; ;;28012016;G;411;0;2016;10022016;;;;;;;;13721960;;11461787
L322;;11702396;P;772475;F;404;1;993; ;;;2;;;1;6; ;;28012016;G;411;0;2016;10022016;;;;;;;;13721960;;11461785
L322;;11703326;P;627663;F;404;1;743; ;;;2;;;2;36; ;;13052013;G;2559;0;2013;20052013;;;;;;;;13591579;;11460975
L322;;11703327;P;627663;F;404;1;743; ;;;2;;;2;36; ;;13052013;G;2559;0;2013;20052013;;;;;;;;13591579;;11460976
L322;;11705682;P;1057081;F;404;1;1003; ;;;2;;;1;2; ;;23042013;G;2211;0;2013;30052013;;;;;;;;13589220;;11461797
L322;;11705682;P;1057080;F;404;1;1003; ;;;2;;;1;2; ;;23042013;G;2211;0;2013;30052013;;;;;;;;13589220;;11461801
L322;;11707615;P;1060289;F;404;1;567;1;;;1;;;0;0; ;;12062013;G;3106;0;2013;11072013;;;;;;;;13596105;;11460294
L322;;11707615;P;1060290;F;404;1;567;1;;;1;;;0;0; ;;12062013;G;3106;0;2013;11072013;;;;;;;;13596105;;11460295
L322;;11710610;P;672881;F;404;1;946;13;;;1;;;0;0; ;;20062013;G;3277;0;2013;6092013;;;;;;;;13597228;;11461525
L322;;11710610;P;672882;F;404;1;946;13;;;1;;;0;0; ;;20062013;G;3277;0;2013;6092013;;;;;;;;13597228;;11461541
L322;;11715803;P;626959;F;404;1;250;4;;;1;;;0;0; ;;9082013;G;4224;0;2013;14082013;;;;;;;;13603962;;11458756
L322;;11716785;P;628186;F;404;1;410/1;6;;;2;;;1;2;C;11716786;13082013;G;4287;0;2013;23082013;;;;;;;;13604315;;11459446
L322;;11716785;P;628196;F;404;1;410/1;10;;;2;;;1;2;C;11716786;13082013;G;4287;0;2013;23082013;;;;;;;;13604315;;11459469
L322;;11716786;P;628186;F;404;1;410/1;6;;;2;;;1;2;C;11716785;13082013;G;4287;0;2013;23082013;;;;;;;;13604315;;11459447
L322;;11716786;P;628196;F;404;1;410/1;10;;;2;;;1;2;C;11716785;13082013;G;4287;0;2013;23082013;;;;;;;;13604315;;11459470
L322;;11717560;P;707482;F;404;1;960; ;;;73;;;0;0; ;;6072015;G;3014;0;2015;3082015;;;;;;;;13694453;;11461677
L322;;11717560;P;707482;F;404;1;960; ;;;73;;;0;0; ;;6072015;G;3014;0;2015;3082015;;;;;;;;13694453;;11461678
L322;;11717560;P;707481;F;404;1;960; ;;;73;;;0;0; ;;6072015;G;3014;0;2015;3082015;;;;;;;;13694453;;11461661
L322;;11717560;P;707481;F;404;1;960; ;;;2;;;1;2; ;;6072015;G;3014;0;2015;3082015;;;;;;;;13694453;;11461671
L322;;11717560;P;707481;F;404;1;960; ;;;2;;;1;4; ;;6072015;G;3014;0;2015;3082015;;;;;;;;13694453;;11461672
L322;;11717560;P;707481;F;404;1;960; ;;;73;;;0;0; ;;6072015;G;3014;0;2015;3082015;;;;;;;;13694453;;11461673
L322;;11717560;P;707482;F;404;1;960; ;;;2;;;1;2; ;;6072015;G;3014;0;2015;3082015;;;;;;;;13694453;;11461675
L322;;11717560;P;707482;F;404;1;960; ;;;2;;;1;4; ;;6072015;G;3014;0;2015;3082015;;;;;;;;13694453;;11461676
L322;;11717704;P;726895;F;404;1;316/1;3;;;1;;;0;0; ;;25072013;G;3915;0;2013;2092013;;;;;;;;13601732;;11459063
L322;;11721266;P;627101;F;404;1;419; ;;;2;;;1;6; ;;11092013;G;4579;0;2013;26092013;;;;;;;;13606791;;11459508
L322;;11721266;P;627673;F;404;1;754; ;;;2;;;1;6; ;;11092013;G;4579;0;2013;26092013;;;;;;;;13606791;;11461000
L322;;11721266;P;627100;F;404;1;419; ;;;2;;;1;6; ;;11092013;G;4579;0;2013;26092013;;;;;;;;13606791;;11459506
L322;;11721266;P;627664;F;404;1;744; ;;;2;;;1;6; ;;11092013;G;4579;0;2013;26092013;;;;;;;;13606791;;11460981
L322;;11721266;P;627102;F;404;1;419; ;;;2;;;1;6; ;;11092013;G;4579;0;2013;26092013;;;;;;;;13606791;;11459513
L322;;11721266;P;627674;F;404;1;755; ;;;2;;;1;6; ;;11092013;G;4579;0;2013;26092013;;;;;;;;13606791;;11461006
L322;;11721267;P;627100;F;404;1;419; ;;;2;;;1;6; ;;11092013;G;4579;0;2013;26092013;;;;;;;;13606791;;11459507
L322;;11721267;P;627674;F;404;1;755; ;;;2;;;1;6; ;;11092013;G;4579;0;2013;26092013;;;;;;;;13606791;;11461007
L322;;11721267;P;627102;F;404;1;419; ;;;2;;;1;6; ;;11092013;G;4579;0;2013;26092013;;;;;;;;13606791;;11459514
L322;;11721267;P;627664;F;404;1;744; ;;;2;;;1;6; ;;11092013;G;4579;0;2013;26092013;;;;;;;;13606791;;11460982
L322;;11721267;P;627673;F;404;1;754; ;;;2;;;1;6; ;;11092013;G;4579;0;2013;26092013;;;;;;;;13606791;;11461001
L322;;11721267;P;627101;F;404;1;419; ;;;2;;;1;6; ;;11092013;G;4579;0;2013;26092013;;;;;;;;13606791;;11459505
L322;;11723166;P;628115;F;404;1;232/2; ;;;1;;;0;0; ;;13092013;G;4636;0;2013;4102013;;;;;;;;13607209;;11458544
L322;;11723166;P;628115;F;404;1;232/6;2;;;1;;;0;0; ;;13092013;G;4636;0;2013;4102013;;;;;;;;13607209;;11458545
L322;;11723166;P;628134;F;404;1;232/6;2;;;1;;;0;0; ;;13092013;G;4636;0;2013;4102013;;;;;;;;13607209;;11458546
L322;;11723166;P;992623;F;404;1;232/8; ;;;2;;;1;3; ;;13092013;G;4636;0;2013;4102013;;;;;;;;13607209;;11458547
L322;;11725282;P;796703;F;404;1;118/5; ;;;2;;;1;2; ;;2102013;G;4900;0;2013;15102013;;;;;;;;13609254;;11458226
L322;;11725282;P;796704;F;404;1;118/5; ;;;2;;;1;2; ;;2102013;G;4900;0;2013;15102013;;;;;;;;13609254;;11458228
L322;;11728801;P;628086;F;404;1;311/2; ;;;2;;;1;2;C;11729517;30102013;G;5359;0;2013;5112013;;;;;;;;13613240;;11458889
L322;;11729517;P;628086;F;404;1;311/2; ;;;2;;;1;2;C;11728801;30102013;G;5359;0;2013;5112013;;;;;;;;13613240;;11458890
L322;;11730417;P;679884;F;404;1;254/2; ;;;1;;;0;0; ;;17022016;G;831;0;2016;8032016;;;;;;;;13724757;;11458757
L322;;11730417;P;679884;F;404;1;258; ;;;1;;;0;0; ;;17022016;G;831;0;2016;8032016;;;;;;;;13724757;;11458758
L322;;11730417;P;679884;F;404;1;257;2;;;1;;;0;0; ;;3032016;G;1166;0;2016;9032016;;;;;;;;13727088;;11458769
L322;;11730417;P;679884;F;404;1;257;1;;;1;;;0;0; ;;3032016;G;1166;0;2016;9032016;;;;;;;;13727088;;11458768
L322;;11731896;P;708484;F;404;1;962;1;;;1;;;0;0; ;;13112013;G;5572;0;2013;22112013;;;;;;;;13614947;;11461689
L322;;11731896;P;708486;F;404;1;962;3;;;1;;;0;0; ;;13112013;G;5572;0;2013;22112013;;;;;;;;13614947;;11461691
L322;;11731896;P;708485;F;404;1;962;2;;;1;;;0;0; ;;13112013;G;5572;0;2013;22112013;;;;;;;;13614947;;11461690
L322;;11731989;P;1021422;F;404;1;804; ;;;2;;;1;2;C;11697360;26072013;G;3922;0;2013;22112013;;;;;;;;13601798;;11461103
L322;;11731989;P;627726;F;404;1;804; ;;;2;;;1;2;C;11697360;26072013;G;3922;0;2013;22112013;;;;;;;;13601798;;11461119
L322;;11731989;P;1021421;F;404;1;804; ;;;2;;;1;2;C;11697360;26072013;G;3922;0;2013;22112013;;;;;;;;13601798;;11461123
L322;;11731989;P;627727;F;404;1;804; ;;;2;;;1;2;C;11697360;26072013;G;3922;0;2013;22112013;;;;;;;;13601798;;11461121
L322;;11731989;P;1021423;F;404;1;804; ;;;2;;;1;2;C;11697360;26072013;G;3922;0;2013;22112013;;;;;;;;13601798;;11461126
L322;;11732571;P;1024052;F;404;1;717;1;;;1;;;0;0; ;;16072013;G;3723;0;2013;27112013;;;;;;;;13600426;;11460954
L322;;11732571;P;627635;F;404;1;717;1;;;1;;;0;0; ;;16072013;G;3723;0;2013;27112013;;;;;;;;13600426;;11460953
L322;;11732571;P;1024053;F;404;1;717;2;;;32;;;0;0; ;;16072013;G;3723;0;2013;27112013;;;;;;;;13600426;;11460955
L322;;11732582;P;1024054;F;404;1;717;3;;;1;;;0;0; ;;16072013;G;3723;0;2013;27112013;;;;;;;;13600426;;11460957
L322;;11732586;P;1024053;F;404;1;717;2;;;1;;;0;0; ;;16072013;G;3723;0;2013;27112013;;;;;;;;13600426;;11460956
L322;;11732624;P;628225;F;404;1;605/1; ;;;1;;;0;0; ;;8112013;G;5494;0;2013;27112013;;;;;;;;13614391;;11460369
L322;;11732624;P;627889;F;404;1;898; ;;;1;;;0;0; ;;8112013;G;5494;0;2013;27112013;;;;;;;;13614391;;11461407
L322;;11732624;P;628226;F;404;1;605/1; ;;;1;;;0;0; ;;8112013;G;5494;0;2013;27112013;;;;;;;;13614391;;11460370
L322;;11734212;P;627759;F;404;1;824; ;;;32;;;0;0; ;;19111987;G;4327;0;1987;3052007;;;;;;;;12208033;;11461175
L322;;11734212;P;627758;F;404;1;824; ;;;32;;;0;0; ;;19111987;G;4327;0;1987;3052007;;;;;;;;12208033;;11461174
L322;;11734212;P;627760;F;404;1;825;1;;;32;;;0;0; ;;12032014;G;1237;0;2014;19032014;;;;;;;;13631201;;11461181
L322;;11734212;P;627760;F;404;1;825;1;;;32;;;0;0; ;;12032014;G;1237;0;2014;19032014;;;;;;;;13631201;;11461182
L322;;11736694;P;626961;F;404;1;255;1;;;2;;;1;2; ;;23122013;G;6262;0;2013;2012014;;;;;;;;13620774;;11458764
L322;;11736695;P;626961;F;404;1;255;1;;;2;;;1;2; ;;23122013;G;6262;0;2013;2012014;;;;;;;;13620774;;11458765
L322;;11738190;P;628058;F;404;1;310/3;1;;;1;;;0;0; ;;16062014;G;2856;0;2014;27062014;;;;;;;;13643314;;11459036
L322;;11740713;P;1031692;F;404;1;62;1;;;2;;;2;9; ;;7012014;G;48;0;2014;28012014;;;;;;;;13622490;;11457960
L322;;11740713;P;966467;F;404;1;49;2;;;2;;;2;9; ;;7012014;G;48;0;2014;28012014;;;;;;;;13622490;;11457913
L322;;11740714;P;1031692;F;404;1;62;1;;;2;;;2;9; ;;7012014;G;48;0;2014;28012014;;;;;;;;13622490;;11457961
L322;;11740714;P;966467;F;404;1;49;2;;;2;;;2;9; ;;7012014;G;48;0;2014;28012014;;;;;;;;13622490;;11457910
L322;;11740745;P;1005652;F;404;1;682; ;;;1;;;0;0; ;;30062016;G;3286;0;2016;13072016;;;;;;;;13743142;;11460801
L322;;11740745;P;627576;F;404;1;682; ;;;1;;;0;0; ;;30062016;G;3286;0;2016;13072016;;;;;;;;13743142;;11460799
L322;;11740745;P;627574;F;404;1;682; ;;;1;;;0;0; ;;30062016;G;3286;0;2016;13072016;;;;;;;;13743142;;11460796
L322;;11740745;P;627575;F;404;1;682; ;;;1;;;0;0; ;;30062016;G;3286;0;2016;13072016;;;;;;;;13743142;;11460798
L322;;11743097;P;929944;F;404;1;549; ;;;2;;;1;2; ;;13022014;G;778;0;2014;18022014;;;;;;;;13627797;;11460122
L322;;11743097;P;929945;F;404;1;549; ;;;2;;;1;2; ;;13022014;G;778;0;2014;18022014;;;;;;;;13627797;;11460124
L322;;11743097;P;929954;F;404;2;194; ;;;2;;;1;2; ;;13022014;G;778;0;2014;18022014;;;;;;;;13627797;;11717722
L322;;11743098;P;929954;F;404;2;194; ;;;2;;;1;2; ;;13022014;G;778;0;2014;18022014;;;;;;;;13627797;;11717723
L322;;11743098;P;929945;F;404;1;549; ;;;2;;;1;2; ;;13022014;G;778;0;2014;18022014;;;;;;;;13627797;;11460121
L322;;11743098;P;929944;F;404;1;549; ;;;2;;;1;2; ;;13022014;G;778;0;2014;18022014;;;;;;;;13627797;;11460123
L322;;11743592;P;1035338;F;404;1;845;4;;;1;;;0;0; ;;18022014;G;850;0;2014;7072014;;;;;;;;13628253;;11461284
L322;;11744769;P;1082851;F;404;1;560;2;;;1;;;0;0; ;;14082015;G;3786;0;2015;18082015;;;;;;;;13700233;;11460291
L322;;11744769;P;1082852;F;404;1;560;2;;;1;;;0;0; ;;14082015;G;3786;0;2015;18082015;;;;;;;;13700233;;11460292
L322;;11745322;P;626934;F;404;1;146;3;;;1;;;0;0; ;;29012014;G;493;0;2014;28022014;;;;;;;;13625576;;11458377
L322;;11745322;P;1066905;F;404;1;800;2;;;1;;;0;0; ;;25012016;G;322;0;2016;25052016;;;;;;;;13721257;;11461116
L322;;11745980;P;1061021;F;404;1;350/1;3;;;32;;;0;0; ;;3072015;G;2940;0;2015;23072015;;;;;;;;13694100;;11459157
L322;;11745980;P;1061063;F;404;1;326;1;;;32;;;0;0; ;;3072015;G;2940;0;2015;23072015;;;;;;;;13694100;;11459078
L322;;11746979;P;627892;F;404;1;903; ;;;1;;;0;0; ;;30112015;G;5480;0;2015;24052016;;;;;;;;13713627;;11461418
L322;;11746979;P;628210;F;404;1;266/2; ;;;1;;;0;0; ;;30112015;G;5480;0;2015;24052016;;;;;;;;13713627;;11458778
L322;;11747743;P;627762;F;404;1;825;3;;;1;;;0;0; ;;12032014;G;1237;0;2014;19032014;;;;;;;;13631201;;11461185
L322;;11747743;P;627760;F;404;1;825;1;;;2;;;1;2; ;;12032014;G;1237;0;2014;19032014;;;;;;;;13631201;;11461176
L322;;11747743;P;627761;F;404;1;825;2;;;1;;;0;0; ;;12032014;G;1237;0;2014;19032014;;;;;;;;13631201;;11461184
L322;;11747743;P;627760;F;404;1;825;1;;;2;;;1;2; ;;12032014;G;1237;0;2014;19032014;;;;;;;;13631201;;11461183
L322;;11748506;P;626815;F;404;1;44;1;;;2;;;6;432; ;;4032014;G;1125;0;2014;25032014;;;;;;;;13630223;;11457823
L322;;11748506;P;765778;F;404;1;40/1; ;;;1;;;0;0; ;;7072014;G;3244;0;2014;9072014;;;;;;;;13645903;;11457810
L322;;11750323;P;1038292;F;404;1;316/2; ;;;1;;;0;0; ;;8042014;G;1751;0;2014;16042014;;;;;;;;13634872;;11459066
L322;;11752898;P;627271;F;404;1;531; ;;;2;;;1;2; ;;17042014;G;1903;0;2014;12052014;;;;;;;;13636142;;11459989
L322;;11752922;P;627730;F;404;1;805; ;;;2;;;1;2; ;;17042014;G;1903;0;2014;12052014;;;;;;;;13636142;;11461127
L322;;11753023;P;672876;F;404;1;946;10;;;1;;;0;0; ;;29042014;G;2089;0;2014;20052014;;;;;;;;13637406;;11461625
L322;;11753023;P;672875;F;404;1;946;10;;;1;;;0;0; ;;29042014;G;2089;0;2014;20052014;;;;;;;;13637406;;11461534
L322;;11753702;P;627730;F;404;1;805; ;;;2;;;1;2; ;;17042014;G;1903;0;2014;12052014;;;;;;;;13636142;;11461128
L322;;11753728;P;626724;F;404;1;160/2; ;;;1;;;0;0; ;;6052014;G;2167;0;2014;29052014;;;;;;;;13637936;;11458362
L322;;11753728;P;626725;F;404;1;160/2; ;;;1;;;0;0; ;;6052014;G;2167;0;2014;29052014;;;;;;;;13637936;;11458363
L322;;11753728;P;855468;F;404;1;818; ;;;1;;;0;0; ;;6052014;G;2167;0;2014;29052014;;;;;;;;13637936;;11461162
L322;;11753728;P;626723;F;404;1;160/2; ;;;1;;;0;0; ;;6052014;G;2167;0;2014;29052014;;;;;;;;13637936;;11458361
L322;;11753771;P;628189;F;404;1;410/1;3;;;2;;;1;2;C;10824778;17042014;G;1903;0;2014;12052014;;;;;;;;13636142;;11459449
L322;;11753771;P;628194;F;404;1;410/1;11;;;2;;;1;2;C;10824778;17042014;G;1903;0;2014;12052014;;;;;;;;13636142;;11459467
L322;;11753782;P;726896;F;404;1;316/1;4;;;1;;;0;0; ;;17042014;G;1903;0;2014;12052014;;;;;;;;13636142;;11458919
L322;;11757281;P;954021;F;404;1;391; ;;;2;;;3;4; ;;12052014;G;2277;0;2014;23052014;;;;;;;;13638616;;11459386
L322;;11757281;P;917269;F;404;1;1008; ;;;1;;;0;0; ;;12052014;G;2277;0;2014;23052014;;;;;;;;13638616;;11461814
L322;;11757281;P;954022;F;404;1;391; ;;;2;;;3;4; ;;12052014;G;2277;0;2014;23052014;;;;;;;;13638616;;11459389
L322;;11757281;P;716673;F;404;1;240/6; ;;;1;;;0;0; ;;12052014;G;2277;0;2014;23052014;;;;;;;;13638616;;11458571
L322;;11757281;P;716674;F;404;1;240/6; ;;;1;;;0;0; ;;12052014;G;2277;0;2014;23052014;;;;;;;;13638616;;11458572
L322;;11757281;P;954022;F;404;1;391; ;;;2;;;1;8; ;;12052014;G;2277;0;2014;23052014;;;;;;;;13638616;;11459388
L322;;11757281;P;954021;F;404;1;391; ;;;2;;;1;8; ;;12052014;G;2277;0;2014;23052014;;;;;;;;13638616;;11459385
L322;;11757489;P;627875;F;404;1;884; ;;;1;;;0;0; ;;22052014;G;2503;0;2014;26052014;;;;;;;;13640230;;11461388
L322;;11759033;P;1041721;F;404;1;514;1;;;1;;;0;0; ;;6062014;G;2709;0;2014;1072014;;;;;;;;13642150;;11459938
L322;;11759033;P;1041719;F;404;1;514;1;;;1;;;0;0; ;;6062014;G;2709;0;2014;1072014;;;;;;;;13642150;;11459936
L322;;11761224;P;683246;F;404;1;469/2;1;;;1;;;0;0; ;;18122013;G;6151;0;2013;18062014;;;;;;;;13619915;;11459729
L322;;11761224;P;628018;F;404;1;469/2;1;;;1;;;0;0; ;;18122013;G;6151;0;2013;18062014;;;;;;;;13619915;;11459727
L322;;11761229;P;628016;F;404;1;469/2;4;;;1;;;0;0; ;;18122013;G;6151;0;2013;18062014;;;;;;;;13619915;;11459725
L322;;11761229;P;628017;F;404;1;469/2;4;;;1;;;0;0; ;;18122013;G;6151;0;2013;18062014;;;;;;;;13619915;;11459726
L322;;11761229;P;723042;F;404;1;976; ;;;1;;;0;0; ;;1082014;G;3686;0;2014;8042015;;;;;;;;13649220;;11461719
L322;;11762756;P;1040726;F;404;1;1053; ;;;2;;;57;63; ;;10062014;G;2774;0;2014;25062014;;;;;;;;13642616;;11462109
L322;;11762756;P;1040726;F;404;1;1053; ;;;2;;;6;63; ;;10062014;G;2774;0;2014;25062014;;;;;;;;13642616;;11462110
L322;;11763784;P;1041720;F;404;1;514;2;;;1;;;0;0; ;;6062014;G;2709;0;2014;1072014;;;;;;;;13642150;;11459937
L322;;11763784;P;1041722;F;404;1;514;2;;;1;;;0;0; ;;6062014;G;2709;0;2014;1072014;;;;;;;;13642150;;11459939
L322;;11763784;P;627598;F;404;1;695;1;;;2;;;1;4;C;11157116;14072016;G;3613;0;2016;5102016;;;;;;;;13745366;;11725299
L322;;11763784;P;1081094;F;404;1;695;1;;;2;;;1;4;C;11157116;14072016;G;3613;0;2016;5102016;;;;;;;;13745366;;11725298
L322;;11763784;P;1081092;F;404;1;695;1;;;2;;;1;4;C;11157116;14072016;G;3613;0;2016;5102016;;;;;;;;13745366;;11725297
L322;;11763784;P;627598;F;404;1;695;1;;;2;;;1;2; ;;14072016;G;3613;0;2016;5102016;;;;;;;;13745366;;11725293
L322;;11763784;P;1081094;F;404;1;695;1;;;2;;;1;2; ;;14072016;G;3613;0;2016;5102016;;;;;;;;13745366;;11725292
L322;;11763784;P;1081092;F;404;1;695;1;;;2;;;1;2; ;;14072016;G;3613;0;2016;5102016;;;;;;;;13745366;;11725291
L322;;11764875;P;627807;F;404;1;845;1;;;1;;;0;0; ;;18022014;G;850;0;2014;7072014;;;;;;;;13628253;;11461282
L322;;11764875;P;1035337;F;404;1;845;1;;;1;;;0;0; ;;18022014;G;850;0;2014;7072014;;;;;;;;13628253;;11461283
L322;;11765280;P;855164;F;404;1;46; ;;;2;;;3;8; ;;7072014;G;3244;0;2014;9072014;;;;;;;;13645903;;11457829
L322;;11769194;P;962583;F;404;1;1025;4;;;1;;;0;0; ;;29072014;G;3579;0;2014;13082014;;;;;;;;13648553;;11461907
L322;;11769194;P;962587;F;404;1;1025;4;;;1;;;0;0; ;;29072014;G;3579;0;2014;13082014;;;;;;;;13648553;;11461908
L322;;11772034;P;627681;F;404;1;762; ;;;1;;;0;0; ;;1122015;G;5497;0;2015;1032016;;;;;;;;13713788;;11461016
L322;;11772034;P;627292;F;404;1;542; ;;;1;;;0;0; ;;1122015;G;5497;0;2015;1032016;;;;;;;;13713788;;11460046
L322;;11774109;P;795153;F;404;1;566; ;;;2;;;1;2; ;;9092014;G;4173;0;2014;24092014;;;;;;;;13653252;;11460160
L322;;11774109;P;795152;F;404;1;566; ;;;2;;;1;2; ;;9092014;G;4173;0;2014;24092014;;;;;;;;13653252;;11460158
L322;;11778264;P;627640;F;404;1;720; ;;;2;;;1;4; ;;9092014;G;4173;0;2014;24092014;;;;;;;;13653252;;11460903
L322;;11778264;P;627640;F;404;1;720; ;;;2;;;1;4; ;;9092014;G;4173;0;2014;24092014;;;;;;;;13653252;;11460904
L322;;11778264;P;626976;F;404;1;263; ;;;2;;;1;6; ;;9092014;G;4173;0;2014;24092014;;;;;;;;13653252;;11458738
L322;;11778264;P;628099;F;404;1;264/1; ;;;2;;;1;4; ;;9092014;G;4173;0;2014;24092014;;;;;;;;13653252;;11458742
L322;;11778264;P;626976;F;404;1;263; ;;;2;;;2;18; ;;9092014;G;4173;0;2014;24092014;;;;;;;;13653252;;11458740
L322;;11778264;P;626976;F;404;1;263; ;;;2;;;1;6; ;;9092014;G;4173;0;2014;24092014;;;;;;;;13653252;;11458739
L322;;11778264;P;628099;F;404;1;264/1; ;;;2;;;1;4; ;;9092014;G;4173;0;2014;24092014;;;;;;;;13653252;;11458743
L322;;11778874;P;627556;F;404;1;668;2;;;2;;;1;2; ;;15092014;G;4259;0;2014;23092014;;;;;;;;13653968;;11460751
L322;;11778875;P;627556;F;404;1;668;2;;;2;;;1;2; ;;15092014;G;4259;0;2014;23092014;;;;;;;;13653968;;11460752
L322;;11782821;P;628030;F;404;1;118/1; ;;;2;;;1;10; ;;5092014;G;4132;0;2014;13102014;;7122016;G;6027;0;2016;25012017;13652989;13764389;11458163
L322;;11782821;P;628029;F;404;1;118/1; ;;;2;;;1;10; ;;5092014;G;4132;0;2014;13102014;;7122016;G;6027;0;2016;25012017;13652989;13764389;11458153
L322;;11782821;P;628029;F;404;1;118/2; ;;;2;;;1;10; ;;5092014;G;4132;0;2014;13102014;;7122016;G;6027;0;2016;25012017;13652989;13764389;11458183
L322;;11782821;P;628030;F;404;1;118/3; ;;;2;;;1;10; ;;5092014;G;4132;0;2014;13102014;;7122016;G;6027;0;2016;25012017;13652989;13764389;11458213
L322;;11782821;P;628029;F;404;1;118/3; ;;;2;;;1;10; ;;5092014;G;4132;0;2014;13102014;;7122016;G;6027;0;2016;25012017;13652989;13764389;11458203
L322;;11782821;P;992618;F;404;1;123; ;;;2;;;1;10; ;;5092014;G;4132;0;2014;13102014;;7122016;G;6027;0;2016;25012017;13652989;13764389;11458250
L322;;11782821;P;628030;F;404;1;118/2; ;;;2;;;1;10; ;;5092014;G;4132;0;2014;13102014;;7122016;G;6027;0;2016;25012017;13652989;13764389;11458193
